Tabla,PaginaPDF,EdadMinMeses,EdadMaxMeses,Area,Subarea,PDTexto,PDMin,PDMax,LimiteSuperiorAbierto,Percentil,EstadoRevision,ConfianzaExtraccion,HojaFuente,CeldaFuente,TextoFuente,IncidenciaOCR
N-8,7,6,11,Personal-Social,Puntuación total,35,35,35,0,71,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,34,34,34,0,68,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,31-33,31,33,0,66,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,30,30,30,0,53,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,29,29,29,0,47,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,28,28,28,0,34,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,27,27,27,0,21,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,26,26,26,0,13,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,25,25,25,0,8,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,22-24,22,24,0,3,REVISADO VISUALMENTE,,,,,
N-8,7,6,11,Personal-Social,Puntuación total,0-21,0,21,0,1,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Atención,16+,16,,1,77,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Atención,15,15,15,0,69,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Atención,14,14,14,0,50,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Atención,13,13,13,0,35,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Atención,12,12,12,0,10,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Atención,11,11,11,0,4,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Atención,0-10,0,10,0,1,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,16+,16,,1,96,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,14-15,14,15,0,88,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,13,13,13,0,85,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,12,12,12,0,48,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,11,11,11,0,40,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,10,10,10,0,29,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,9,9,9,0,12,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,8,8,8,0,6,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,7,7,7,0,4,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,5-6,5,6,0,2,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Comida,0-4,0,4,0,1,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,31+,31,,1,98,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,30,30,30,0,94,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,28-29,28,29,0,79,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,27,27,27,0,75,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,26,26,26,0,62,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,25,25,25,0,50,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,24,24,24,0,33,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,23,23,23,0,29,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,22,22,22,0,19,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,21,21,21,0,10,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,20,20,20,0,6,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,19,19,19,0,2,REVISADO VISUALMENTE,,,,,
N-9,7,6,11,Adaptativa,Puntuación total,0-18,0,18,0,1,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Control muscular,12+,12,,1,69,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Control muscular,11,11,11,0,60,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Control muscular,10,10,10,0,21,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Control muscular,9,9,9,0,17,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Control muscular,8,8,8,0,4,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Control muscular,7,7,7,0,2,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Control muscular,0-6,0,6,0,1,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Coordinación corporal,14+,14,,1,96,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Coordinación corporal,12-13,12,13,0,92,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Coordinación corporal,10-11,10,11,0,85,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Coordinación corporal,9,9,9,0,83,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Coordinación corporal,8,8,8,0,38,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Coordinación corporal,7,7,7,0,34,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Coordinación corporal,6,6,6,0,23,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Coordinación corporal,5,5,5,0,17,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Coordinación corporal,0-4,0,4,0,1,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,16+,16,,1,98,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,12-15,12,15,0,94,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,11,11,11,0,92,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,10,10,10,0,89,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,9,9,9,0,85,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,8,8,8,0,66,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,7,7,7,0,60,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,6,6,6,0,49,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,5,5,5,0,40,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,4,4,4,0,34,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,3,3,3,0,23,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,2,2,2,0,21,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,1,1,1,0,13,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Locomoción,0,0,0,0,1,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,18+,18,,1,94,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,16-17,16,17,0,80,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,15,15,15,0,74,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,14,14,14,0,60,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,13,13,13,0,49,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,12,12,12,0,34,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,11,11,11,0,29,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,10,10,10,0,26,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,9,9,9,0,14,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,8,8,8,0,11,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,7,7,7,0,9,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,6,6,6,0,3,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora fina,0-5,0,5,0,1,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,38+,38,,1,96,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,36-37,36,37,0,94,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,34-35,34,35,0,91,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,32-33,32,33,0,89,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,31,31,31,0,83,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,29-30,29,30,0,80,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,28,28,28,0,76,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,27,27,27,0,70,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,26,26,26,0,63,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,25,25,25,0,56,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,24,24,24,0,48,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,23,23,23,0,41,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,22,22,22,0,37,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,21,21,21,0,30,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,18-20,18,20,0,24,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,17,17,17,0,22,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,16,16,16,0,17,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,15,15,15,0,15,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,14,14,14,0,13,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,13,13,13,0,6,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motora gruesa,0-12,0,12,0,1,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,14+,14,,1,83,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,13,13,13,0,77,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,12,12,12,0,53,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,11,11,11,0,43,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,10,10,10,0,26,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,9,9,9,0,23,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,8,8,8,0,21,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,7,7,7,0,13,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,6,6,6,0,11,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,5,5,5,0,6,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,4,4,4,0,2,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Motricidad fina,0-3,0,3,0,1,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,56+,56,,1,97,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,54-55,54,55,0,94,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,52-53,52,53,0,91,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,50-51,50,51,0,89,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,45-49,45,49,0,86,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,44,44,44,0,83,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,43,43,43,0,80,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,40-42,40,42,0,71,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,39,39,39,0,66,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,38,38,38,0,57,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,37,37,37,0,49,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,36,36,36,0,43,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,34-35,34,35,0,40,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,31-33,31,33,0,34,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,30,30,30,0,31,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,29,29,29,0,26,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,28,28,28,0,23,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,25-27,25,27,0,20,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,23-24,23,24,0,14,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,21-22,21,22,0,6,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,20,20,20,0,3,REVISADO VISUALMENTE,,,,,
N-10,8,6,11,Motora,Puntuación total,0-19,0,19,0,1,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,17+,17,,1,98,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,15-16,15,16,0,94,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,14,14,14,0,85,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,12-13,12,13,0,79,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,11,11,11,0,74,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,10,10,10,0,60,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,9,9,9,0,51,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,8,8,8,0,30,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,7,7,7,0,21,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,6,6,6,0,15,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Expresiva,0-5,0,5,0,1,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,28+,28,,1,98,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,26-27,26,27,0,92,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,25,25,25,0,87,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,24,24,24,0,85,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,23,23,23,0,79,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,22,22,22,0,74,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,21,21,21,0,72,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,20,20,20,0,64,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,19,19,19,0,55,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,18,18,18,0,47,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,17,17,17,0,36,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,16,16,16,0,28,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,15,15,15,0,23,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,14,14,14,0,17,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,13,13,13,0,11,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,12,12,12,0,2,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Puntuación total,0-11,0,11,0,1,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Receptiva,14+,14,,1,98,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Receptiva,12-13,12,13,0,88,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Receptiva,11,11,11,0,73,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Receptiva,10,10,10,0,54,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Receptiva,9,9,9,0,35,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Receptiva,8,8,8,0,12,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Receptiva,7,7,7,0,8,REVISADO VISUALMENTE,,,,,
N-11,9,6,11,Comunicación,Receptiva,0-6,0,6,0,1,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Discriminación perceptiva,10+,10,,1,96,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Discriminación perceptiva,9,9,9,0,85,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Discriminación perceptiva,8,8,8,0,2,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Discriminación perceptiva,0-7,0,7,0,1,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Memoria,8+,8,,1,53,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Memoria,7,7,7,0,40,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Memoria,6,6,6,0,23,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Memoria,5,5,5,0,17,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Memoria,4,4,4,0,2,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Memoria,0-3,0,3,0,1,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,20+,20,,1,82,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,19,19,19,0,68,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,18,18,18,0,52,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,17,17,17,0,39,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,16,16,16,0,27,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,15,15,15,0,23,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,14,14,14,0,11,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,13,13,13,0,9,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,12,12,12,0,2,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Puntuación total,0-11,0,11,0,1,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Razonamiento y habilidades escolares,4+,4,,1,87,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Razonamiento y habilidades escolares,3,3,3,0,67,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Razonamiento y habilidades escolares,2,2,2,0,20,REVISADO VISUALMENTE,,,,,
N-12,9,6,11,Cognitiva,Razonamiento y habilidades escolares,0-1,0,1,0,1,REVISADO VISUALMENTE,,,,,
N-3,,,,,,16+,16,,True,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT61,16+ 98,
N-3,,,,,,12+,12,,True,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD61,12+ 98,
N-3,,,,,,24+,24,,True,98,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ61,24+ 98,
N-3,,,,,,15,15,15,False,96,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT63,15 96,
N-3,,,,,,9-11,9,11,False,96,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD63,9-11 96,
N-3,,,,,,21-23,21,23,False,96,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ63,21-23 96,
N-3,,,,,,14,14,14,False,94,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT64,14 94,
N-3,,,,,,94,94,94,False,8,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ64,94 8,
N-3,,,,,,8,8,8,False,94,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD64,8 94,
N-3,,,,,,94,94,94,False,20,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CJ64,94 20,
N-3,,,,,,20,20,20,False,90,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ64,20 90,
N-3,,,,,,13,13,13,False,88,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT65,13 88,
N-3,,,,,,88,88,88,False,7,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ65,88 7,
N-3,,,,,,7,7,7,False,92,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD65,7 92,
N-3,,,,,,92,92,92,False,19,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CJ65,92 19,
N-3,,,,,,19,19,19,False,88,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ65,19 88,
N-3,,,,,,12,12,12,False,74,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT66,12 74,
N-3,,,,,,74,74,74,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ66,74 6,
N-3,,,,,,6,6,6,False,84,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD66,6 84,
N-3,,,,,,17-18,17,18,False,84,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ66,17-18 84,
N-3,,,,,,11,11,11,False,70,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT67,11 70,
N-3,,,,,,70,70,70,False,5,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ67,70 5,
N-3,,,,,,5,5,5,False,80,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD67,5 80,
N-3,,,,,,80,80,80,False,16,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CJ67,80 16,
N-3,,,,,,16,16,16,False,78,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ67,16 78,
N-3,,,,,,10,10,10,False,58,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT68,10 58,
N-3,,,,,,58,58,58,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ68,58 4,
N-3,,,,,,4,4,4,False,63,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD68,4 63,
N-3,,,,,,63,63,63,False,15,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CJ68,63 15,
N-3,,,,,,15,15,15,False,74,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ68,15 74,
N-3,,,,,,9,9,9,False,48,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT69,9 48,
N-3,,,,,,48,48,48,False,3,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ69,48 3,
N-3,,,,,,3,3,3,False,51,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD69,3 51,
N-3,,,,,,51,51,51,False,14,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CJ69,51 14,
N-3,,,,,,14,14,14,False,61,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ69,14 61,
N-3,,,,,,8,8,8,False,42,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT70,8 42,
N-3,,,,,,42,42,42,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ70,42 2,
N-3,,,,,,2,2,2,False,8,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD70,2 8,
N-3,,,,,,8,8,8,False,13,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CJ70,8 13,
N-3,,,,,,13,13,13,False,57,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ70,13 57,
N-3,,,,,,7,7,7,False,40,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT71,7 40,
N-3,,,,,,40,40,40,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ71,40 1,
N-3,,,,,,1,1,1,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD71,1 6,
N-3,,,,,,6,6,6,False,12,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CJ71,6 12,
N-3,,,,,,12,12,12,False,47,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ71,12 47,
N-3,,,,,,2622,2622,2622,False,0,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ72,"26
22 o",
N-3,,,,,,0,0,0,False,1,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CD72,o 1,
N-3,,,,,,4,4,4,False,16,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT74,4 16,
N-3,,,,,,16,16,16,False,9,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ74,16 9,
N-3,,,,,,9,9,9,False,37,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ74,9 37,
N-3,,,,,,3,3,3,False,10,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT75,3 10,
N-3,,,,,,10,10,10,False,8,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ75,10 8,
N-3,,,,,,2,2,2,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BT77,2 6,
N-3,,,,,,6,6,6,False,7,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ77,6 7,
N-3,,,,,,7,7,7,False,22,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ77,7 22,
N-3,,,,,,2,2,2,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ78,2 6,
N-3,,,,,,6,6,6,False,18,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ78,6 18,
N-3,,,,,,1,1,1,False,5,PENDIENTE_REVISION_VISUAL,0.55,Table 1,BZ79,1 5,
N-3,,,,,,4,4,4,False,6,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ81,4 6,
N-3,,,,,,3,3,3,False,4,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ82,3 4,
N-3,,,,,,2,2,2,False,2,PENDIENTE_REVISION_VISUAL,0.55,Table 1,CQ83,2 2,
